url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/synapse-analytics/backuprestore/restore-sql-pool,Restore a dedicated SQL pool,Restore an existing dedicated SQL pool - Azure Synapse Analytics,,How-to guide for restoring an existing dedicated SQL pool.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this article, you learn how to restore an existing dedicated SQL pool in Azure Synapse Analytics using Azure portal",2026-06-11T17:23:00.000Z,how-to,,0.2,False,"Appears to be a step-by-step how-to for restoring a dedicated SQL pool via the Azure portal without clear indication of numeric limits, configuration parameter tables, error-code-based troubleshooting, or decision matrices. Based on the summary, it is primarily procedural guidance rather than detailed expert reference content.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/plan-manage-costs,Plan and manage costs,Plan to manage costs for Azure Synapse Analytics - Azure Synapse Analytics,Plan and manage Azure Synapse Analytics costs,Learn how to plan for and manage costs for Azure Synapse Analytics by using cost analysis in the Azure portal.,"This article describes how you plan for and manage costs for Azure Synapse Analytics. First, you use the Azure pricing calculator to help plan forAzure Synapse Analytics costs before you add any resources for the service to estimate costs. Next, as you add Azure resources, review the estimated costs. After you've started using Azure Synapse Analytics resources, use Cost Management features to set budgets and monitor costs. You can also review forecasted costs and identify spending trends to iden",2023-02-13T18:10:00.000Z,how-to,decision-making,0.7,True,"Cost planning article; likely includes SKU/tier cost considerations, usage patterns, and guidance for budgeting and cost trade-offs.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/policy-reference,Azure Policy built-ins,Built-in policy definitions - Azure Synapse Analytics,Apply built-in Azure Policy definitions for Synapse,Lists Azure Policy built-in policy definitions for Azure Synapse Analytics. These built-in policy definitions provide common approaches to managing your Azure resources.,"This page is an index ofAzure Policybuilt-in policy
definitions for Azure Synapse. For additional Azure Policy built-ins for other services, seeAzure Policy built-in definitions. The name of each built-in policy definition links to the policy definition in the Azure portal. Use
the link in theVersioncolumn to view the source on theAzure Policy GitHub repo.",2024-02-06T18:05:00.000Z,reference,security,0.7,True,Lists Synapse-specific built-in Azure Policy definitions; these include concrete policy names and enforcement scopes relevant to security and governance.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/quickstart-apache-spark-notebook,Create a notebook,Quickstart: Create a serverless Apache Spark pool using web tools - Azure Synapse Analytics,,This quickstart shows how to use the web tools to create a serverless Apache Spark pool in Azure Synapse Analytics and how to run a Spark SQL query.,"In this quickstart, you learn how to create a serverless Apache Spark pool in Azure Synapse using web tools. You then learn to connect to the Apache Spark pool and run Spark SQL queries against files and tables. Apache Spark enables fast data analytics and cluster computing using in-memory processing. For information on Spark in Azure Synapse, seeOverview: Apache Spark on Azure Synapse. Important Billing for Spark instances is prorated per minute, whether you are using them or not. Be sure to sh",2023-02-27T23:03:00.000Z,quickstart,,0.2,False,Quickstart for creating a Spark pool and running a query; procedural tutorial without detailed config tables or limits.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/quickstart-connect-azure-data-explorer,Connect to Azure Data Explorer,Quickstart: Connect Azure Data Explorer to an Azure Synapse Analytics workspace - Azure Synapse Analytics,,Connect an Azure Data Explorer cluster to an Azure Synapse Analytics workspace by using Apache Spark for Azure Synapse Analytics.,This article describes how to access an Azure Data Explorer database from Synapse Studio with Apache Spark for Azure Synapse Analytics.,2023-10-12T11:16:00.000Z,quickstart,,0.35,False,Quickstart connecting Azure Data Explorer; integration walkthrough but summary doesn’t indicate detailed config matrices.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/quickstart-connect-synapse-link-cosmos-db,Connect to Synapse Link for Azure Cosmos DB,Quickstart: Connect to Azure Synapse Link for Azure Cosmos DB - Azure Synapse Analytics,,How to connect an Azure Cosmos DB to a Synapse workspace with Synapse Link,This article describes how to access an Azure Cosmos DB database from Azure Synapse Analytics studio with Synapse Link. Important Synapse Link for Cosmos DB is no longer supported for new projects. Don't use this feature. Please use Azure Cosmos DB Mirroring for Microsoft Fabric which is now GA. Mirroring provides the same zero-ETL benefits and is fully integrated with Microsoft Fabric. Learn more atCosmos DB Mirroring Overview.,2025-12-12T23:21:00.000Z,quickstart,,0.45,False,Quickstart for connecting Cosmos DB to Synapse Link; primarily step-by-step connection guide without emphasis on configuration matrices or error mappings.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/quickstart-copy-activity-load-sql-pool,Load data into SQL pools using copy activity,Quickstart: to load data into dedicated SQL pool using the copy activity - Azure Synapse Analytics,,Use the pipeline copy activity in Azure Synapse Analytics to load data into dedicated SQL pool.,"Azure Synapse Analytics offers various analytics engines to help you ingest, transform, model, and analyze your data. A dedicated SQL pool offers T-SQL based compute and storage capabilities. After creating a dedicated SQL pool in your Synapse workspace, data can be loaded, modeled, processed, and delivered for faster analytic insight. In this quickstart, you learn how toload data from Azure SQL Database into Azure Synapse Analytics. You can follow similar steps to copy data from other types of ",2023-02-27T23:03:00.000Z,quickstart,,0.3,False,Quickstart for copy activity into dedicated SQL pool; appears to be a basic tutorial without configuration matrices or product-specific constraints.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/quickstart-create-apache-spark-pool-portal,Create a Spark pool with Azure portal,Quickstart: Create a serverless Apache Spark pool using the Azure portal - Azure Synapse Analytics,,Create a serverless Apache Spark pool using the Azure portal by following the steps in this guide.,"Azure Synapse Analytics offers various analytics engines to help you ingest, transform, model, analyze, and distribute your data. An Apache Spark pool provides open-source big data compute capabilities. After you create an Apache Spark pool in your Synapse workspace, data can be loaded, modeled, processed, and distributed for faster analytic insight. In this quickstart, you learn how to use the Azure portal to create an Apache Spark pool in a Synapse workspace. Important Billing for Spark instan",2025-06-03T17:04:00.000Z,quickstart,,0.2,False,"Portal-based quickstart for creating a Spark pool; mostly wizard steps, not deep configuration reference.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/quickstart-create-apache-spark-pool-studio,Create a Spark pool using Synapse Studio,Quickstart: Create a serverless Apache Spark pool using Synapse Studio - Azure Synapse Analytics,,Create a serverless Apache Spark pool using Synapse Studio by following the steps in this guide.,"Azure Synapse Analytics offers various analytics engines to help you ingest, transform, model, analyze,  and serve your data. Apache Spark pool offers open-source big data compute capabilities. After you create an Apache Spark pool in your Synapse workspace, data can be loaded, modeled, processed, and served to obtain insights. This quickstart describes the steps to create an Apache Spark pool in a Synapse workspace by using Synapse Studio. Important Billing for Spark instances is prorated per m",2024-03-11T22:07:00.000Z,quickstart,,0.2,False,"Synapse Studio quickstart for creating a Spark pool; step-by-step UI guide, no expert-only configuration matrices.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/quickstart-create-sql-pool-portal,Create a dedicated SQL pool using Azure portal,Quickstart: Create a dedicated SQL pool using the Azure portal - Azure Synapse Analytics,,Create a new dedicated SQL pool using the Azure portal by following the steps in this guide.,"Azure Synapse Analytics offers various analytics engines to help you ingest, transform, model, and analyze your data. A dedicated SQL pool offers T-SQL based compute and storage capabilities. After creating a dedicated SQL pool in your Synapse workspace, data can be loaded, modeled, processed, and delivered for faster analytic insight. In this quickstart, you learn how to create a dedicated SQL pool in a Synapse workspace by using the Azure portal. If you don't have an Azure subscription,create ",2023-02-27T23:03:00.000Z,quickstart,,0.2,False,Quickstart for creating a dedicated SQL pool via Azure portal; step-by-step creation guide without expert-level configuration or limits.,unchanged
